inst_idx,scale,instance_idx,seed,file,method,front_type,point_idx,f1,f2
,s10_n400,2,20260701,,KDPCS,all,8,0.2610584182399006,0.854132311519332
,s10_n400,2,20260701,,KDPCS,all,9,0.2598532593832899,0.854132311519332
,s10_n400,2,20260701,,KDPCS,all,10,0.2598532593832899,0.854132311519332
,s10_n400,2,20260701,,KDPCS,all,11,0.23264890799115256,0.912135175098909
,s10_n400,2,20260701,,KDPCS,all,12,0.23451605529275854,0.912135175098909
,s10_n400,2,20260701,,KDPCS,all,13,0.23797778558656252,0.9194175811727201
,s10_n400,2,20260701,,KDPCS,all,14,0.23069845780950932,0.8995505099222283
,s10_n400,2,20260701,,KDPCS,all,15,0.22313162644936427,0.9419146569848258
,s10_n400,2,20260701,,KDPCS,all,16,0.22313162644936427,0.9419146569848258
,s10_n400,2,20260701,,KDPCS,all,17,0.23195652312328002,0.9346364678185138
,s10_n400,2,20260701,,KDPCS,all,18,0.23195652312328002,0.9346364678185138
,s10_n400,2,20260701,,KDPCS,all,19,0.20699985312643251,0.9305364741228441
,s10_n400,2,20260701,,KDPCS,all,20,0.20633718833381398,0.935213944972143
,s10_n400,2,20260701,,KDPCS,all,21,0.2019111317409696,0.9658974268298272
,s10_n400,2,20260701,,KDPCS,all,22,0.220095696406051,0.9498484499360381
,s10_n400,2,20260701,,KDPCS,all,23,0.220095696406051,0.9498484499360381
,s10_n400,2,20260701,,KDPCS,all,24,0.2050524583552284,0.9596622115622148
,s10_n400,2,20260701,,KDPCS,all,25,0.19614499269628044,0.9649924190449014
,s10_n400,2,20260701,,KDPCS,all,26,0.20139087144906803,0.9612199559805287
,s10_n400,2,20260701,,KDPCS,all,27,0.19723249499669696,0.9649924190449014
,s10_n400,2,20260701,,KDPCS,all,28,0.19723249499669696,0.9649924190449014
,s10_n400,2,20260701,,KDPCS,all,29,0.1949371516729617,0.9458426067669361
,s10_n400,2,20260701,,KDPCS,all,30,0.17121621451836821,0.9579313488129112
,s10_n400,2,20260701,,KDPCS,all,31,0.17604679401132056,0.9579313488129112
,s10_n400,2,20260701,,KDPCS,all,32,0.15732354291050443,0.9669146057416445
,s10_n400,2,20260701,,KDPCS,all,33,0.1620388386678799,0.9613214711199902
,s10_n400,2,20260701,,KDPCS,all,34,0.1677283383083088,0.9604656222286846
,s10_n400,2,20260701,,KDPCS,all,35,0.16020828059112185,0.9669146057416445
,s10_n400,2,20260701,,KDPCS,all,36,0.16458893031058505,0.9669146057416447
,s10_n400,2,20260701,,KDPCS,all,37,0.16458893031058505,0.9669146057416447
,s10_n400,2,20260701,,KDPCS,all,38,0.1612371693000462,0.9669146057416445
,s10_n400,2,20260701,,KDPCS,all,39,0.1612371693000462,0.9669146057416445
,s10_n400,2,20260701,,KDPCS,all,40,0.16174093276341434,0.9669146057416449
,s10_n400,2,20260701,,KDPCS,all,41,0.16174093276341434,0.9669146057416449
,s10_n400,2,20260701,,KDPCS,all,42,0.16174093276341434,0.9669146057416449
,s10_n400,2,20260701,,KDPCS,all,43,0.16174093276341434,0.9669146057416449
,s10_n400,2,20260701,,KDPCS,all,44,0.16174093276341434,0.9669146057416449
,s10_n400,2,20260701,,KDPCS,all,45,0.1617409327634143,0.9669146057416447
,s10_n400,2,20260701,,KDPCS,all,46,0.16702560666310143,0.962237134892346
,s10_n400,2,20260701,,KDPCS,all,47,0.15125741014810087,1.0000000000000004
,s10_n400,2,20260701,,KDPCS,all,48,0.15577383485244348,0.9755861876034563
,s10_n400,2,20260701,,KDPCS,all,49,0.15187588643720581,1.0000000000000004
,s10_n400,2,20260701,,KDPCS,nd,0,0.15187588643720581,1.0000000000000004
,s10_n400,2,20260701,,KDPCS,nd,1,0.15577383485244348,0.9755861876034563
,s10_n400,2,20260701,,KDPCS,nd,2,0.16458893031058505,0.9669146057416447
,s10_n400,2,20260701,,KDPCS,nd,3,0.2019111317409696,0.9658974268298272
,s10_n400,2,20260701,,KDPCS,nd,4,0.2050524583552284,0.9596622115622148
,s10_n400,2,20260701,,KDPCS,nd,5,0.220095696406051,0.9498484499360381
,s10_n400,2,20260701,,KDPCS,nd,6,0.22313162644936427,0.9419146569848258
,s10_n400,2,20260701,,KDPCS,nd,7,0.23195652312328002,0.9346364678185138
,s10_n400,2,20260701,,KDPCS,nd,8,0.23797778558656252,0.9194175811727201
,s10_n400,2,20260701,,KDPCS,nd,9,0.2610584182399006,0.854132311519332
,s10_n400,2,20260701,,KDPCS,nd,10,0.2685081241580451,0.8123431553043575
,s10_n400,2,20260701,,KDPCS,nd,11,0.28438143698642054,0.7535790403401974
,s10_n400,2,20260701,,KDPCS,nd,12,0.2857963120364957,0.6321622784289191
,s10_n400,2,20260701,,KDPCS,union_ref_nd,0,0.15187588643720581,1.0000000000000004
,s10_n400,2,20260701,,KDPCS,union_ref_nd,1,0.15577383485244348,0.9755861876034563
,s10_n400,2,20260701,,KDPCS,union_ref_nd,2,0.16458893031058505,0.9669146057416447
,s10_n400,2,20260701,,KDPCS,union_ref_nd,3,0.2019111317409696,0.9658974268298272
,s10_n400,2,20260701,,KDPCS,union_ref_nd,4,0.2050524583552284,0.9596622115622148
,s10_n400,2,20260701,,KDPCS,union_ref_nd,5,0.220095696406051,0.9498484499360381
,s10_n400,2,20260701,,KDPCS,union_ref_nd,6,0.22313162644936427,0.9419146569848258
,s10_n400,2,20260701,,KDPCS,union_ref_nd,7,0.23195652312328002,0.9346364678185138
,s10_n400,2,20260701,,KDPCS,union_ref_nd,8,0.23797778558656252,0.9194175811727201
,s10_n400,2,20260701,,KDPCS,union_ref_nd,9,0.2610584182399006,0.854132311519332
,s10_n400,2,20260701,,KDPCS,union_ref_nd,10,0.2685081241580451,0.8123431553043575
,s10_n400,2,20260701,,KDPCS,union_ref_nd,11,0.28438143698642054,0.7535790403401974
,s10_n400,2,20260701,,KDPCS,union_ref_nd,12,0.2857963120364957,0.6321622784289191
,s15_n400,2,20260701,,KDPCS,all,0,0.3832306946488854,0.5663163491521682
,s15_n400,2,20260701,,KDPCS,all,1,0.3891763409528852,0.5802208176467515
,s15_n400,2,20260701,,KDPCS,all,2,0.389674656659833,0.5896168824957134
,s15_n400,2,20260701,,KDPCS,all,3,0.38373770950055797,0.5969602630567228
,s15_n400,2,20260701,,KDPCS,all,4,0.3904709857977802,0.5969602630567228
,s15_n400,2,20260701,,KDPCS,all,5,0.3862598353237093,0.6937981180557452
,s15_n400,2,20260701,,KDPCS,all,6,0.3830540617833972,0.752498923836499
,s15_n400,2,20260701,,KDPCS,all,7,0.3689757005472377,0.8226852614997555
,s15_n400,2,20260701,,KDPCS,all,8,0.36284066974396156,0.8316501416491335
,s15_n400,2,20260701,,KDPCS,all,9,0.3573420802763493,0.8693406933147114
,s15_n400,2,20260701,,KDPCS,all,10,0.35661600468501475,0.8693406933147114
,s15_n400,2,20260701,,KDPCS,all,11,0.33699462292731786,0.9094176913924679
,s15_n400,2,20260701,,KDPCS,all,12,0.3352124030501817,0.9139224223143696
,s15_n400,2,20260701,,KDPCS,all,13,0.320565805135539,0.9211934582561941
,s15_n400,2,20260701,,KDPCS,all,14,0.3200232438546612,0.9188393098130851
,s15_n400,2,20260701,,KDPCS,all,15,0.2972831636903811,0.9490561231849796
,s15_n400,2,20260701,,KDPCS,all,16,0.31316866350840566,0.9145984126305151
,s15_n400,2,20260701,,KDPCS,all,17,0.3024145696467174,0.9456263133631907
,s15_n400,2,20260701,,KDPCS,all,18,0.3024145696467174,0.9456263133631907
,s15_n400,2,20260701,,KDPCS,all,19,0.30308203159804614,0.9522133301079833
,s15_n400,2,20260701,,KDPCS,all,20,0.303402836854054,0.9479732269608484
,s15_n400,2,20260701,,KDPCS,all,21,0.2860569035782465,0.9738836947726507
,s15_n400,2,20260701,,KDPCS,all,22,0.285957419374027,0.9738836947726509
,s15_n400,2,20260701,,KDPCS,all,23,0.2906693131260752,0.9713608012857917
,s15_n400,2,20260701,,KDPCS,all,24,0.2807414015849714,0.9792905780834327
,s15_n400,2,20260701,,KDPCS,all,25,0.2679933687673719,0.9850428134516775
,s15_n400,2,20260701,,KDPCS,all,26,0.2707562620262985,0.9850428134516773
,s15_n400,2,20260701,,KDPCS,all,27,0.27607242700106016,0.9796240315685221
,s15_n400,2,20260701,,KDPCS,all,28,0.27607242700106016,0.9796240315685221
,s15_n400,2,20260701,,KDPCS,all,29,0.2628038828640129,0.9898324614232928
,s15_n400,2,20260701,,KDPCS,all,30,0.2529966652934667,0.992670241996976
,s15_n400,2,20260701,,KDPCS,all,31,0.24848139306162617,0.9929400945064591
,s15_n400,2,20260701,,KDPCS,all,32,0.2530620786512489,0.9697403846920482
,s15_n400,2,20260701,,KDPCS,all,33,0.2500091140225769,0.9796603292695673
,s15_n400,2,20260701,,KDPCS,all,34,0.24589519885179603,0.982007242867225
,s15_n400,2,20260701,,KDPCS,all,35,0.2498903073391281,0.980232040429417
,s15_n400,2,20260701,,KDPCS,all,36,0.23897134464964284,0.9862453584129934
,s15_n400,2,20260701,,KDPCS,all,37,0.24580763814287207,0.9690540504234353
,s15_n400,2,20260701,,KDPCS,all,38,0.24867996347192373,0.9810307998237385
,s15_n400,2,20260701,,KDPCS,all,39,0.25044908769611784,0.9889078752158963
,s15_n400,2,20260701,,KDPCS,all,40,0.25044908769611784,0.9889078752158963
,s15_n400,2,20260701,,KDPCS,all,41,0.25044908769611784,0.9889078752158963
,s15_n400,2,20260701,,KDPCS,all,42,0.2504490876961179,0.9889078752158965
,s15_n400,2,20260701,,KDPCS,all,43,0.2504490876961179,0.9889078752158965
,s15_n400,2,20260701,,KDPCS,all,44,0.25045900807675175,0.9751444663917948
,s15_n400,2,20260701,,KDPCS,all,45,0.25222352756042427,0.9480359983562836
,s15_n400,2,20260701,,KDPCS,all,46,0.2515956595102796,0.9594524935827277
,s15_n400,2,20260701,,KDPCS,all,47,0.2512628844389629,0.9594524935827278
,s15_n400,2,20260701,,KDPCS,all,48,0.25165497689930744,0.9706304835887092
,s15_n400,2,20260701,,KDPCS,all,49,0.25165497689930744,0.9706304835887092
,s15_n400,2,20260701,,KDPCS,nd,0,0.24848139306162617,0.9929400945064591
,s15_n400,2,20260701,,KDPCS,nd,1,0.2529966652934667,0.992670241996976
,s15_n400,2,20260701,,KDPCS,nd,2,0.2628038828640129,0.9898324614232928
,s15_n400,2,20260701,,KDPCS,nd,3,0.2707562620262985,0.9850428134516773
,s15_n400,2,20260701,,KDPCS,nd,4,0.27607242700106016,0.9796240315685221
,s15_n400,2,20260701,,KDPCS,nd,5,0.2807414015849714,0.9792905780834327
,s15_n400,2,20260701,,KDPCS,nd,6,0.2860569035782465,0.9738836947726507
,s15_n400,2,20260701,,KDPCS,nd,7,0.2906693131260752,0.9713608012857917
,s15_n400,2,20260701,,KDPCS,nd,8,0.30308203159804614,0.9522133301079833
,s15_n400,2,20260701,,KDPCS,nd,9,0.303402836854054,0.9479732269608484
,s15_n400,2,20260701,,KDPCS,nd,10,0.320565805135539,0.9211934582561941
,s15_n400,2,20260701,,KDPCS,nd,11,0.3352124030501817,0.9139224223143696
,s15_n400,2,20260701,,KDPCS,nd,12,0.33699462292731786,0.9094176913924679
,s15_n400,2,20260701,,KDPCS,nd,13,0.3573420802763493,0.8693406933147114
,s15_n400,2,20260701,,KDPCS,nd,14,0.36284066974396156,0.8316501416491335
,s15_n400,2,20260701,,KDPCS,nd,15,0.3689757005472377,0.8226852614997555
,s15_n400,2,20260701,,KDPCS,nd,16,0.3830540617833972,0.752498923836499
,s15_n400,2,20260701,,KDPCS,nd,17,0.3862598353237093,0.6937981180557452
,s15_n400,2,20260701,,KDPCS,nd,18,0.3904709857977802,0.5969602630567228
,s15_n400,2,20260701,,KDPCS,union_ref_nd,0,0.24848139306162617,0.9929400945064591
,s15_n400,2,20260701,,KDPCS,union_ref_nd,1,0.2529966652934667,0.992670241996976
,s15_n400,2,20260701,,KDPCS,union_ref_nd,2,0.2628038828640129,0.9898324614232928
,s15_n400,2,20260701,,KDPCS,union_ref_nd,3,0.2707562620262985,0.9850428134516773
,s15_n400,2,20260701,,KDPCS,union_ref_nd,4,0.27607242700106016,0.9796240315685221
,s15_n400,2,20260701,,KDPCS,union_ref_nd,5,0.2807414015849714,0.9792905780834327
,s15_n400,2,20260701,,KDPCS,union_ref_nd,6,0.2860569035782465,0.9738836947726507
,s15_n400,2,20260701,,KDPCS,union_ref_nd,7,0.2906693131260752,0.9713608012857917
,s15_n400,2,20260701,,KDPCS,union_ref_nd,8,0.30308203159804614,0.9522133301079833
,s15_n400,2,20260701,,KDPCS,union_ref_nd,9,0.303402836854054,0.9479732269608484
,s15_n400,2,20260701,,KDPCS,union_ref_nd,10,0.320565805135539,0.9211934582561941
,s15_n400,2,20260701,,KDPCS,union_ref_nd,11,0.3352124030501817,0.9139224223143696
,s15_n400,2,20260701,,KDPCS,union_ref_nd,12,0.33699462292731786,0.9094176913924679
,s15_n400,2,20260701,,KDPCS,union_ref_nd,13,0.3573420802763493,0.8693406933147114
,s15_n400,2,20260701,,KDPCS,union_ref_nd,14,0.36284066974396156,0.8316501416491335
,s15_n400,2,20260701,,KDPCS,union_ref_nd,15,0.3689757005472377,0.8226852614997555
,s15_n400,2,20260701,,KDPCS,union_ref_nd,16,0.3830540617833972,0.752498923836499
,s15_n400,2,20260701,,KDPCS,union_ref_nd,17,0.3862598353237093,0.6937981180557452
,s15_n400,2,20260701,,KDPCS,union_ref_nd,18,0.3904709857977802,0.5969602630567228
,s15_n600,2,20260701,,KDPCS,all,0,0.277936863984265,0.5121393488096825
,s15_n600,2,20260701,,KDPCS,all,1,0.28032223157682346,0.5121393488096825
,s15_n600,2,20260701,,KDPCS,all,2,0.2877744028518051,0.49864576666555466
,s15_n600,2,20260701,,KDPCS,all,3,0.2888614160789484,0.5297401600372432
,s15_n600,2,20260701,,KDPCS,all,4,0.2888614160789484,0.5297401600372432
,s15_n600,2,20260701,,KDPCS,all,5,0.2905812485423427,0.6348644367436204
,s15_n600,2,20260701,,KDPCS,all,6,0.27744337509561856,0.7342847265427861
,s15_n600,2,20260701,,KDPCS,all,7,0.2707320093776334,0.7784902605478355
,s15_n600,2,20260701,,KDPCS,all,8,0.26609025275195586,0.8114738896624015
,s15_n600,2,20260701,,KDPCS,all,9,0.2607908245715724,0.8331208479796746
,s15_n600,2,20260701,,KDPCS,all,10,0.2551320676163858,0.8437087888229119
,s15_n600,2,20260701,,KDPCS,all,11,0.23211869005819538,0.9127490052934623
,s15_n600,2,20260701,,KDPCS,all,12,0.2316943200319235,0.9227368897138136
,s15_n600,2,20260701,,KDPCS,all,13,0.22568279555796894,0.9254765639340096
,s15_n600,2,20260701,,KDPCS,all,14,0.21732697064666526,0.9380918717191299
,s15_n600,2,20260701,,KDPCS,all,15,0.214878059704737,0.9472817558490069
,s15_n600,2,20260701,,KDPCS,all,16,0.2128254993842191,0.947281755849007
,s15_n600,2,20260701,,KDPCS,all,17,0.212340260346426,0.9472817558490069
,s15_n600,2,20260701,,KDPCS,all,18,0.2130587252909135,0.9472817558490069
,s15_n600,2,20260701,,KDPCS,all,19,0.20877932313736713,0.9546635981024147
,s15_n600,2,20260701,,KDPCS,all,20,0.20719334561523492,0.9544865340363923
,s15_n600,2,20260701,,KDPCS,all,21,0.20014503425901337,0.9659923549518414
,s15_n600,2,20260701,,KDPCS,all,22,0.19578696901402237,0.969149246323814
,s15_n600,2,20260701,,KDPCS,all,23,0.1969898520413772,0.9711888895945148
,s15_n600,2,20260701,,KDPCS,all,24,0.17262926184325517,0.9870503340082484
,s15_n600,2,20260701,,KDPCS,all,25,0.18176694048892192,0.9802802491290928
,s15_n600,2,20260701,,KDPCS,all,26,0.18214751003651958,0.9561987412033952
,s15_n600,2,20260701,,KDPCS,all,27,0.17830399118412704,0.9561987412033952
,s15_n600,2,20260701,,KDPCS,all,28,0.17573448968816804,0.9585500915008092
,s15_n600,2,20260701,,KDPCS,all,29,0.17573448968816804,0.9585500915008092
,s15_n600,2,20260701,,KDPCS,all,30,0.16371214795953892,0.9795392493947886
,s15_n600,2,20260701,,KDPCS,all,31,0.17623050325451234,0.9790546913962642
,s15_n600,2,20260701,,KDPCS,all,32,0.16574003036237778,0.9870714838250056
,s15_n600,2,20260701,,KDPCS,all,33,0.16318615709071235,0.9669639412669129
,s15_n600,2,20260701,,KDPCS,all,34,0.16181754941132676,0.9577748838096379
,s15_n600,2,20260701,,KDPCS,all,35,0.1586819949087731,0.9812501963086406
,s15_n600,2,20260701,,KDPCS,all,36,0.16457930098510432,0.9679442340704323
,s15_n600,2,20260701,,KDPCS,all,37,0.15724988965952763,0.9770260112098487
,s15_n600,2,20260701,,KDPCS,all,38,0.15413980784394235,0.9523829230902353
,s15_n600,2,20260701,,KDPCS,all,39,0.15545710942672156,0.9464818490492448
,s15_n600,2,20260701,,KDPCS,all,40,0.15624126206914657,0.9464818490492448
,s15_n600,2,20260701,,KDPCS,all,41,0.15624126206914654,0.9464818490492447
,s15_n600,2,20260701,,KDPCS,all,42,0.15624126206914654,0.9464818490492447
,s15_n600,2,20260701,,KDPCS,all,43,0.15624126206914654,0.9464818490492447
,s15_n600,2,20260701,,KDPCS,all,44,0.15379804764134297,0.9676801051980042
,s15_n600,2,20260701,,KDPCS,all,45,0.1524112373274135,0.9582425567903041
,s15_n600,2,20260701,,KDPCS,all,46,0.1549436737210295,0.9646698629344364
,s15_n600,2,20260701,,KDPCS,all,47,0.15979990251665127,0.9351749785215733
,s15_n600,2,20260701,,KDPCS,all,48,0.15670631321404174,0.956603023326514
,s15_n600,2,20260701,,KDPCS,all,49,0.15670631321404174,0.956603023326514
,s15_n600,2,20260701,,KDPCS,nd,0,0.16574003036237778,0.9870714838250056
,s15_n600,2,20260701,,KDPCS,nd,1,0.17262926184325517,0.9870503340082484
,s15_n600,2,20260701,,KDPCS,nd,2,0.18176694048892192,0.9802802491290928
,s15_n600,2,20260701,,KDPCS,nd,3,0.1969898520413772,0.9711888895945148
,s15_n600,2,20260701,,KDPCS,nd,4,0.20014503425901337,0.9659923549518414
,s15_n600,2,20260701,,KDPCS,nd,5,0.20877932313736713,0.9546635981024147
,s15_n600,2,20260701,,KDPCS,nd,6,0.214878059704737,0.9472817558490069
,s15_n600,2,20260701,,KDPCS,nd,7,0.21732697064666526,0.9380918717191299
,s15_n600,2,20260701,,KDPCS,nd,8,0.22568279555796894,0.9254765639340096
,s15_n600,2,20260701,,KDPCS,nd,9,0.2316943200319235,0.9227368897138136
,s15_n600,2,20260701,,KDPCS,nd,10,0.23211869005819538,0.9127490052934623
,s15_n600,2,20260701,,KDPCS,nd,11,0.2551320676163858,0.8437087888229119
,s15_n600,2,20260701,,KDPCS,nd,12,0.2607908245715724,0.8331208479796746
,s15_n600,2,20260701,,KDPCS,nd,13,0.26609025275195586,0.8114738896624015
,s15_n600,2,20260701,,KDPCS,nd,14,0.2707320093776334,0.7784902605478355
,s15_n600,2,20260701,,KDPCS,nd,15,0.27744337509561856,0.7342847265427861
,s15_n600,2,20260701,,KDPCS,nd,16,0.2905812485423427,0.6348644367436204
,s15_n600,2,20260701,,KDPCS,union_ref_nd,0,0.16574003036237778,0.9870714838250056
,s15_n600,2,20260701,,KDPCS,union_ref_nd,1,0.17262926184325517,0.9870503340082484
,s15_n600,2,20260701,,KDPCS,union_ref_nd,2,0.18176694048892192,0.9802802491290928
,s15_n600,2,20260701,,KDPCS,union_ref_nd,3,0.1969898520413772,0.9711888895945148
,s15_n600,2,20260701,,KDPCS,union_ref_nd,4,0.20014503425901337,0.9659923549518414
,s15_n600,2,20260701,,KDPCS,union_ref_nd,5,0.20877932313736713,0.9546635981024147
,s15_n600,2,20260701,,KDPCS,union_ref_nd,6,0.214878059704737,0.9472817558490069
,s15_n600,2,20260701,,KDPCS,union_ref_nd,7,0.21732697064666526,0.9380918717191299
,s15_n600,2,20260701,,KDPCS,union_ref_nd,8,0.22568279555796894,0.9254765639340096
,s15_n600,2,20260701,,KDPCS,union_ref_nd,9,0.2316943200319235,0.9227368897138136
,s15_n600,2,20260701,,KDPCS,union_ref_nd,10,0.23211869005819538,0.9127490052934623
,s15_n600,2,20260701,,KDPCS,union_ref_nd,11,0.2551320676163858,0.8437087888229119
,s15_n600,2,20260701,,KDPCS,union_ref_nd,12,0.2607908245715724,0.8331208479796746
,s15_n600,2,20260701,,KDPCS,union_ref_nd,13,0.26609025275195586,0.8114738896624015
,s15_n600,2,20260701,,KDPCS,union_ref_nd,14,0.2707320093776334,0.7784902605478355
,s15_n600,2,20260701,,KDPCS,union_ref_nd,15,0.27744337509561856,0.7342847265427861
,s15_n600,2,20260701,,KDPCS,union_ref_nd,16,0.2905812485423427,0.6348644367436204
,s15_n800,2,20260701,,KDPCS,all,0,0.23106483795997404,0.3948672394678841
,s15_n800,2,20260701,,KDPCS,all,1,0.22746636351843502,0.41182015754782053
,s15_n800,2,20260701,,KDPCS,all,2,0.22756400885160408,0.4786277840492397
,s15_n800,2,20260701,,KDPCS,all,3,0.23108245596227753,0.48603386439578034
,s15_n800,2,20260701,,KDPCS,all,4,0.22912801522902065,0.4946762481887486
,s15_n800,2,20260701,,KDPCS,all,5,0.22362372031085823,0.6588297798149408
,s15_n800,2,20260701,,KDPCS,all,6,0.21795113530787616,0.7543097624457925
,s15_n800,2,20260701,,KDPCS,all,7,0.20653600302161668,0.8306876126677794
,s15_n800,2,20260701,,KDPCS,all,8,0.19938314898675533,0.8670217503170381
,s15_n800,2,20260701,,KDPCS,all,9,0.19675700423123213,0.8900530779324739
,s15_n800,2,20260701,,KDPCS,all,10,0.19831690586232892,0.8900530779324739
,s15_n800,2,20260701,,KDPCS,all,11,0.18779546205901548,0.9191354287661613
,s15_n800,2,20260701,,KDPCS,all,12,0.18448919022890858,0.9276651078446669
,s15_n800,2,20260701,,KDPCS,all,13,0.18126318008594344,0.9358756428588133
,s15_n800,2,20260701,,KDPCS,all,14,0.17672684148565185,0.9427638284530302
,s15_n800,2,20260701,,KDPCS,all,15,0.1782749219526381,0.9344703383050255
,s15_n800,2,20260701,,KDPCS,all,16,0.17509489323370028,0.9464699037818375
,s15_n800,2,20260701,,KDPCS,all,17,0.1709538521770705,0.9523550614839345
,s15_n800,2,20260701,,KDPCS,all,18,0.1709538521770705,0.9523550614839345
,s15_n800,2,20260701,,KDPCS,all,19,0.1624383582112187,0.9607064780487037
,s15_n800,2,20260701,,KDPCS,all,20,0.15410842771009858,0.9699185873850102
,s15_n800,2,20260701,,KDPCS,all,21,0.14809293467578968,0.970527625032418
,s15_n800,2,20260701,,KDPCS,all,22,0.142712478056267,0.9731442781181454
,s15_n800,2,20260701,,KDPCS,all,23,0.14264825343027687,0.9733894103724765
,s15_n800,2,20260701,,KDPCS,all,24,0.14264439952130883,0.9718983605142602
,s15_n800,2,20260701,,KDPCS,all,25,0.14249006016370114,0.9718983605142602
,s15_n800,2,20260701,,KDPCS,all,26,0.14249006016370114,0.97189836051426
,s15_n800,2,20260701,,KDPCS,all,27,0.14287140526143438,0.9734836920517081
,s15_n800,2,20260701,,KDPCS,all,28,0.14287140526143438,0.9734836920517081
,s15_n800,2,20260701,,KDPCS,all,29,0.13885859559739155,0.9838979259910717
,s15_n800,2,20260701,,KDPCS,all,30,0.13847632490355066,0.9874477901759857
,s15_n800,2,20260701,,KDPCS,all,31,0.13593844472558936,0.9897519153235552
,s15_n800,2,20260701,,KDPCS,all,32,0.12626132212513022,0.9974094824524131
,s15_n800,2,20260701,,KDPCS,all,33,0.12799063757954732,0.9974094824524131
,s15_n800,2,20260701,,KDPCS,all,34,0.12771528674767335,0.9974094824524131
,s15_n800,2,20260701,,KDPCS,all,35,0.1322422115677875,0.9854099169756014
,s15_n800,2,20260701,,KDPCS,all,36,0.13054981004016014,0.9854099169756012
,s15_n800,2,20260701,,KDPCS,all,37,0.13321697007223154,0.9734289944832484
,s15_n800,2,20260701,,KDPCS,all,38,0.13238826780495067,0.9546729077742683
,s15_n800,2,20260701,,KDPCS,all,39,0.13238826780495067,0.9546729077742684
,s15_n800,2,20260701,,KDPCS,all,40,0.1340783350783809,0.9546729077742683
,s15_n800,2,20260701,,KDPCS,all,41,0.1340783350783809,0.9546729077742683
,s15_n800,2,20260701,,KDPCS,all,42,0.1340783350783809,0.9546729077742683
,s15_n800,2,20260701,,KDPCS,all,43,0.1340783350783809,0.9546729077742683
